user_idx,genre,content_id,similarity,is_home,is_drama,is_movie
449791,드라마,cjc|M5046902LSGJ44415601,0.905039143,1,0,0
449791,드라마,cjc|M4972464LFOH84391101,0.902872657,1,0,0
449791,드라마,cjc|M5215213LSVN24748601,0.900760063,1,0,0
449791,드라마,cjc|M4820153LSVK40470501,0.899397608,1,0,0
449791,공포/스릴러,cjc|M4852982LSGI45651101,0.92403008,1,0,0
449791,공포/스릴러,cjc|M0445384LSGK97540201,0.911963478,1,0,0
449791,공포/스릴러,cjc|M4603470LSGK94115501,0.905889261,1,0,0
449791,공포/스릴러,cjc|M0362531LSGL77590601,0.903111972,1,0,0
449791,공포/스릴러,cjc|M4765677LSVJ33608701,0.901025994,1,0,0
449791,공포/스릴러,cjc|M4673813LFOD87469801,0.898889173,1,0,0
449791,공포/스릴러,cjc|M4859862LSGF01279601,0.896442672,1,0,0
449791,공포/스릴러,cjc|M4796440LFOL10618301,0.895526975,1,0,0
449791,공포/스릴러,cjc|M4983719LSVI07837101,0.89405583,1,0,0
449791,공포/스릴러,cjc|M4896521LSGI38604401,0.889866027,1,0,0
449791,애니메이션,cjc|M5085474LFOK96737501,0.889384937,1,0,0
449791,애니메이션,cjc|M5048912LSGJ49489001,0.878985315,1,0,0
449791,애니메이션,cjc|M4458622LSGH32696401,0.872836612,1,0,0
449791,애니메이션,cjc|M4768687LSGL71119601,0.866371815,1,0,0
449791,애니메이션,cjc|M0461638LSGI61328201,0.855143218,1,0,0
449791,애니메이션,cjc|M4484896LSGF38481801,0.848398273,1,0,0
449791,애니메이션,cjc|M4686774LSVB17390601,0.84700953,1,0,0
449791,애니메이션,cjc|M4909137LFOG13782801,0.846582369,1,0,0
449791,애니메이션,cjc|M4773828LSGI65374301,0.84599046,1,0,0
449791,애니메이션,cjc|M4297593LSGH11276301,0.842367637,1,0,0
449791,로맨스,cjc|M4344965LSVI20224801,0.911774002,1,0,0
449791,로맨스,cjc|M5051392LSVJ52437201,0.911139131,1,0,0
449791,로맨스,cjc|M5214242LSVN17740201,0.910311323,1,0,0
449791,로맨스,cjc|M4855428LSVE92950501,0.878891815,1,0,0
449791,로맨스,cjc|M5006306LSVJ07836801,0.878860997,1,0,0
449791,로맨스,cjc|M0390627LSGK94119001,0.853005167,1,0,0
449791,로맨스,cjc|M4996483LSGI26870701,0.84026592,1,0,0
449791,로맨스,cjc|M4310542LSG451337601,0.831261676,1,0,0
449791,로맨스,cjc|M4969514LSVI64881001,0.826735094,1,0,0
449791,로맨스,cjc|M4966002LSVH60560001,0.818725969,1,0,0
449791,SF/판타지,cjc|M4406832LSG594524301,0.844816949,1,0,0
449791,SF/판타지,cjc|M0415373LSGJ15193501,0.834972916,1,0,0
449791,SF/판타지,cjc|M5051120LSGJ51281701,0.832300263,1,0,0
449791,SF/판타지,cjc|M4396939LSG574091501,0.830143035,1,0,0
449791,SF/판타지,cjc|M4212915LSGJ74547401,0.819298215,1,0,0
449791,SF/판타지,cjc|M0370498LSG229656101,0.813071005,1,0,0
449791,SF/판타지,cjc|M4434565LSGJ90744901,0.803217825,1,0,0
449791,SF/판타지,cjc|M4774488LSGJ90743101,0.790584479,1,0,0
449791,SF/판타지,cjc|M5192238LSVM57590901,0.786429233,1,0,0
449791,SF/판타지,cjc|M0397546LSGK66756501,0.786395233,1,0,0
449791,액션/무협,cjc|M4678779LSGD80952401,0.929267542,1,0,0
449791,액션/무협,cjc|M4983571LSVI02728001,0.915714478,1,0,0
449791,액션/무협,cjc|M5085102LSGK29363301,0.908542241,1,0,0
449791,액션/무협,cjc|M4737620LSGE75519101,0.896002154,1,0,0
449791,액션/무협,cjc|M4999878LSGI46336001,0.894665238,1,0,0
449791,액션/무협,cjc|M4999577LSGI40730201,0.890063522,1,0,0
449791,액션/무협,cjc|M5011320LSVI63181801,0.886409839,1,0,0
449791,액션/무협,cjc|M4693656LSGB76779801,0.880044416,1,0,0
449791,액션/무협,cjc|M4665754LSGL57842301,0.878654607,1,0,0
449791,액션/무협,cjc|M5213442LSGN21067201,0.87857531,1,0,0
449791,교육/학습,cjc|M4670579LFOL15993401,0.860698118,1,0,0
449791,교육/학습,cjc|M4304573LSGK38761701,0.733225769,1,0,0
449791,교육/학습,cjc|M5027835LFOJ01220301,0.655848159,1,0,0
449791,교육/학습,cjc|M5027600LFOJ01172801,0.550352454,1,0,0
449791,교육/학습,cjc|M5027523LFOJ01155101,0.475533531,1,0,0
449791,교육/학습,cjc|M4274307LSGJ96265401,0.443040509,1,0,0
449791,교육/학습,cjc|M4311880LSGK60808001,0.433070925,1,0,0
449791,교육/학습,cjc|M4793518LFOJ41312801,0.428311682,1,0,0
449791,교육/학습,cjc|M5027529LFOJ01157301,0.428311682,1,0,0
449791,교육/학습,cjc|M5216784LFON25864201,0.390916337,1,0,0
449791,스포츠,cjc|M5157320LFOL56972901,0.526019844,1,0,0
449791,스포츠,cjc|M5209742LFON04505501,0.464239719,1,0,0
449791,스포츠,cjc|M5014237LFOI72271501,0.435834516,1,0,0
449791,스포츠,cjc|M4935939LFOG72331101,0.418359521,1,0,0
449791,스포츠,cjc|M0341501LFO208266701,0.385917442,1,0,0
449791,스포츠,cjc|M0341503LFO208266901,0.385917442,1,0,0
449791,스포츠,cjc|M0341504LFO208267001,0.385917442,1,0,0
449791,스포츠,cjc|M0341505LFO208267101,0.385917442,1,0,0
449791,스포츠,cjc|M0341509LFO208267501,0.385917442,1,0,0
449791,스포츠,cjc|M0341508LFO208267401,0.385917442,1,0,0
541,코미디,cjc|M5023010LSVI87950701,0.735623606,0,1,0
541,코미디,cjc|M5193738LSVM61967701,0.680858296,0,1,0
541,코미디,cjc|M4751622LSVI39615001,0.636351454,0,1,0
541,코미디,cjc|M5055564LSVJ62132501,0.620812973,0,1,0
541,코미디,cjc|M4851298LFOK01369301,0.617192557,0,1,0
541,코미디,cjc|M0399469LFOE98730801,0.601455133,0,1,0
541,코미디,cjc|M4603345LSGL77153501,0.596935954,0,1,0
541,코미디,cjc|M4739255LFOJ49513001,0.561274046,0,1,0
541,코미디,cjc|M5012786LSVI68979101,0.553944888,0,1,0
541,코미디,cjc|M4245521LSGL77453301,0.523615852,0,1,0
541,음악/공연,cjc|M5130376LSVK82953901,0.682414826,0,1,0
541,음악/공연,cjc|M4793995LSGD74216001,0.647656033,0,1,0
541,음악/공연,cjc|M5011216LSGK38724701,0.60417688,0,1,0
541,음악/공연,cjc|M4251538LSG411115801,0.603774913,0,1,0
541,음악/공연,cjc|M0422568LSVI38400701,0.591925718,0,1,0
541,음악/공연,cjc|M5140674LSVL05059901,0.547246324,0,1,0
541,음악/공연,cjc|M5160515LSVM08555101,0.458540146,0,1,0
541,음악/공연,cjc|M4996066LSGI39246501,0.391329026,0,1,0
541,음악/공연,cjc|M4377222LSGK06839701,0.37949273,0,1,0
541,음악/공연,cjc|M4824215LSGG59942601,0.3152847,0,1,0
541,드라마,cjc|M4901453LSGI83753201,0.971597798,0,1,0
541,드라마,cjc|M4997533LSVK07058601,0.941578455,0,1,0
541,드라마,cjc|M4973227LSGH86354801,0.934489355,0,1,0
541,드라마,cjc|M0237190LSGI45733001,0.931358708,0,1,0
541,드라마,cjc|M4820153LSVK40470501,0.927431613,0,1,0
541,드라마,cjc|M4650758LSGK73174201,0.920665217,0,1,0
541,드라마,cjc|M4222675LSVK92186801,0.915300088,0,1,0
541,드라마,cjc|M0120426LSGK94144601,0.914138939,0,1,0
541,드라마,cjc|M4241844LSGH94101801,0.91370691,0,1,0
541,드라마,cjc|M4888773LSGI38302401,0.908713927,0,1,0
541,로맨스,cjc|M4883773LSVF49552201,0.923847706,0,1,0
541,로맨스,cjc|M5214242LSVN17740201,0.920297396,0,1,0
541,로맨스,cjc|M0390627LSGK94119001,0.862177072,0,1,0
541,로맨스,cjc|M5192948LSVM60506801,0.859543007,0,1,0
541,로맨스,cjc|M5152632LSVL40459701,0.845602546,0,1,0
541,로맨스,cjc|M4969514LSVI64881001,0.834297733,0,1,0
541,로맨스,cjc|M5050870LSVJ84210101,0.833178447,0,1,0
541,로맨스,cjc|M4920985LSVG38263301,0.817334932,0,1,0
541,로맨스,cjc|M5047460LSVJ42659601,0.815378623,0,1,0
541,공포/스릴러,cjc|M4840931LSGJ44640701,0.946525625,0,1,0
541,공포/스릴러,cjc|M5153083LFOL44235301,0.90200469,0,1,0
541,공포/스릴러,cjc|M5077040LSVK31382401,0.900294406,0,1,0
541,공포/스릴러,cjc|M4169037LSGJ44619301,0.884236854,0,1,0
541,공포/스릴러,cjc|M4890747LSVF64076101,0.880429781,0,1,0
541,공포/스릴러,cjc|M4760312LSVH02272101,0.869377233,0,1,0
541,공포/스릴러,cjc|M4272561LSGL29986101,0.865191633,0,1,0
541,공포/스릴러,cjc|M5152689LSVL41583901,0.855465995,0,1,0
541,공포/스릴러,cjc|M4791301LSGL28635301,0.852914926,0,1,0
541,공포/스릴러,cjc|M5218982LFON34221801,0.842417311,0,1,0
541,액션/무협,cjc|M4693656LSGB76779801,0.919794529,0,1,0
541,액션/무협,cjc|M5045238LSVJ49554501,0.914055751,0,1,0
541,액션/무협,cjc|M4988067LSVI12501801,0.911364192,0,1,0
541,액션/무협,cjc|M4961696LSVH60292001,0.905984122,0,1,0
541,액션/무협,cjc|M4839816LSVK92529401,0.867059365,0,1,0
541,액션/무협,cjc|M4753420LSVK00059501,0.863469872,0,1,0
541,액션/무협,cjc|M4241862LSGM83328601,0.845520041,0,1,0
541,액션/무협,cjc|M4731174LSVG93977901,0.833589489,0,1,0
541,액션/무협,cjc|M5023412LSVI95518701,0.830458795,0,1,0
541,액션/무협,cjc|M4617067LSGC63501201,0.829876788,0,1,0
541,다큐/교양,cjc|M5141837LSGL09285601,0.89364752,0,1,0
541,다큐/교양,cjc|M4800037LSGD86641701,0.890906453,0,1,0
541,다큐/교양,cjc|M4836739LSVE73228301,0.853423254,0,1,0
541,다큐/교양,cjc|M0360227LFOI35741001,0.772283396,0,1,0
541,다큐/교양,cjc|M4251534LSGJ92419101,0.689459482,0,1,0
541,다큐/교양,cjc|M4624294LSGJ75331301,0.64482632,0,1,0
541,다큐/교양,cjc|M0367753LSGL81885301,0.628736386,0,1,0
541,다큐/교양,cjc|M4631101LSV978238301,0.589573747,0,1,0
541,다큐/교양,cjc|M0214647LSGL59891301,0.471837873,0,1,0
541,다큐/교양,cjc|M4670055LSGA79478701,0.463389244,0,1,0
541,SF/판타지,cjc|M4998473LSGI45854701,0.71293772,0,1,0
541,SF/판타지,cjc|M5033111LSVJ16032501,0.661148625,0,1,0
541,SF/판타지,cjc|M4824958LFOI44505601,0.638413501,0,1,0
541,SF/판타지,cjc|M4538150LSVA60391901,0.590783238,0,1,0
541,SF/판타지,cjc|M5042147LSVJ29952901,0.585196336,0,1,0
541,SF/판타지,cjc|M0397760LSGL24681301,0.576763364,0,1,0
541,SF/판타지,cjc|M4667125LSVK02345701,0.567873123,0,1,0
541,SF/판타지,cjc|M5155683LSVL57118801,0.560462439,0,1,0
541,SF/판타지,cjc|M4894583LSVI78797501,0.54886413,0,1,0
541,SF/판타지,cjc|M5157904LSVL62801101,0.434053532,0,1,0
541,기타,cjc|M4418756LFOJ02934901,0.799886373,0,1,0
541,기타,cjc|M4914359LSGI38869901,0.781120123,0,1,0
541,기타,cjc|M4270685LSGJ64004801,0.76029418,0,1,0
541,기타,cjc|M5083335LSVK62630301,0.717750245,0,1,0
541,기타,cjc|M5009422LSGI57887401,0.714987649,0,1,0
541,기타,cjc|M4269798LSGJ92416101,0.707819685,0,1,0
541,기타,cjc|M5190374LSVM52951801,0.675260397,0,1,0
541,기타,cjc|M4468283LSGK80533701,0.610981007,0,1,0
541,기타,cjc|M4673864LSGL20907901,0.595024142,0,1,0
541,기타,cjc|M0415595LSGK16876401,0.582595469,0,1,0
541,키즈/어린이,cjc|M5074472LSGK07380801,0.27688807,0,1,0
541,키즈/어린이,cjc|M5041802LSGJ29421501,0.04784038,0,1,0
541,키즈/어린이,cjc|M4535664LSGA83370401,-0.538503318,0,1,0
541,애니메이션,cjc|M4278791LSG431008301,0.345539435,0,1,0
541,애니메이션,cjc|M5211410LFON10009601,0.309582215,0,1,0
541,애니메이션,cjc|M5213177LFON15574601,0.188121503,0,1,0
541,애니메이션,cjc|M4623979LSGH20241401,0.075742958,0,1,0
541,애니메이션,cjc|M4608787LSG940130001,0.071012066,0,1,0
541,애니메이션,cjc|M5017197LSVI76947801,0.053842694,0,1,0
541,애니메이션,cjc|M4561624LSGG29770401,-0.177769345,0,1,0
541,애니메이션,cjc|M4401242LSG602676701,-0.377077576,0,1,0
541,애니메이션,cjc|M5222006LFON37996801,-0.812253811,0,1,0
541,예능/오락,cjc|M5148808LSGL28215901,0.667479457,0,1,0
541,예능/오락,cjc|M4761282LFOF13840001,0.512700847,0,1,0
541,예능/오락,cjc|M5138164LFOK95942401,0.503393339,0,1,0
541,예능/오락,cjc|M5223631LSGN42553301,0.383321715,0,1,0
541,예능/오락,cjc|M5086707LFOK53577501,0.29276986,0,1,0
541,예능/오락,cjc|M4751423LSGK29838001,0.141800723,0,1,0
541,예능/오락,cjc|M5158065LSGL58147201,-0.142220291,0,1,0
541,예능/오락,cjc|M5047586LSGJ43293501,-0.589222636,0,1,0
541,예능/오락,cjc|M4624511LSGK40111801,-0.612546797,0,1,0
541,스포츠,cjc|M5084886LSVL82783701,0.700652198,0,1,0
541,시사/교양,cjc|M5126007LSVK71702601,-0.055654814,0,1,0
541,시사/교양,cjc|M5158780LFOL74517101,-0.686528727,0,1,0
541,건강/생활정보,cjc|M5086935LSVK68139101,0.185008304,0,1,0
541,건강/생활정보,cjc|M5082409LSVK49579401,-0.241158756,0,1,0
541,건강/생활정보,cjc|M5086931LSVK50238201,-0.258545303,0,1,0
541,건강/생활정보,cjc|M5083415LSVK62638201,-0.630439843,0,1,0
436971,코미디,cjc|M5193738LSVM61967701,0.770563364,0,1,0
436971,코미디,cjc|M0399469LFOE98730801,0.738001614,0,1,0
436971,코미디,cjc|M5055564LSVJ62132501,0.722282077,0,1,0
436971,코미디,cjc|M4138032LSVK05972501,0.717046857,0,1,0
436971,코미디,cjc|M5023010LSVI87950701,0.706402078,0,1,0
436971,코미디,cjc|M4851298LFOK01369301,0.700879488,0,1,0
436971,코미디,cjc|M5093207LSVK61579901,0.696715233,0,1,0
436971,코미디,cjc|M4603345LSGL77153501,0.689752068,0,1,0
436971,코미디,cjc|M4739255LFOJ49513001,0.676952082,0,1,0
436971,코미디,cjc|M5012786LSVI68979101,0.636635775,0,1,0
436971,음악/공연,cjc|M5011216LSGK38724701,0.785713187,0,1,0
436971,음악/공연,cjc|M4793995LSGD74216001,0.680882327,0,1,0
436971,음악/공연,cjc|M4251538LSG411115801,0.651795255,0,1,0
436971,음악/공연,cjc|M5130376LSVK82953901,0.631724708,0,1,0
436971,음악/공연,cjc|M5140674LSVL05059901,0.61530232,0,1,0
436971,음악/공연,cjc|M0422568LSVI38400701,0.610097086,0,1,0
436971,음악/공연,cjc|M5160515LSVM08555101,0.527427121,0,1,0
436971,음악/공연,cjc|M4377222LSGK06839701,0.503235246,0,1,0
436971,음악/공연,cjc|M4996066LSGI39246501,0.38131541,0,1,0
436971,음악/공연,cjc|M4824215LSGG59942601,0.370283158,0,1,0
436971,드라마,cjc|M4997533LSVK07058601,0.945462747,0,1,0
436971,드라마,cjc|M4973227LSGH86354801,0.943412579,0,1,0
436971,드라마,cjc|M5154457LSVL48757501,0.931250957,0,1,0
436971,드라마,cjc|M4994557LSVI39248701,0.92522104,0,1,0
436971,드라마,cjc|M4653703LSGJ51428601,0.924177083,0,1,0
436971,드라마,cjc|M4888773LSGI38302401,0.920317086,0,1,0
436971,드라마,cjc|M5128350LSVK85268601,0.915414735,0,1,0
436971,드라마,cjc|M0319839LSGK67152101,0.914006678,0,1,0
436971,드라마,cjc|M4678186LSVA98927101,0.911561084,0,1,0
436971,드라마,cjc|M4486090LSGJ91037701,0.90862399,0,1,0
436971,로맨스,cjc|M5094290LSVK72211001,0.922620643,0,1,0
436971,로맨스,cjc|M5214242LSVN17740201,0.920844565,0,1,0
436971,로맨스,cjc|M4212554LSG545909801,0.909046799,0,1,0
436971,로맨스,cjc|M4883773LSVF49552201,0.904753852,0,1,0
436971,로맨스,cjc|M4418756LSVI39547901,0.900059905,0,1,0
436971,로맨스,cjc|M4969514LSVI64881001,0.887529228,0,1,0
436971,로맨스,cjc|M4310542LSG451337601,0.885955829,0,1,0
436971,로맨스,cjc|M5047460LSVJ42659601,0.872685213,0,1,0
436971,로맨스,cjc|M4920985LSVG38263301,0.852462381,0,1,0
436971,공포/스릴러,cjc|M4840931LSGJ44640701,0.930848343,0,1,0
436971,공포/스릴러,cjc|M5153083LFOL44235301,0.925991928,0,1,0
436971,공포/스릴러,cjc|M5077040LSVK31382401,0.921954293,0,1,0
436971,공포/스릴러,cjc|M4791301LSGL28635301,0.898263534,0,1,0
436971,공포/스릴러,cjc|M5032421LSVJ15711301,0.896806231,0,1,0
436971,공포/스릴러,cjc|M4788931LSGL11576501,0.893767676,0,1,0
436971,공포/스릴러,cjc|M4169037LSGJ44619301,0.893134522,0,1,0
436971,공포/스릴러,cjc|M5050856LSVM24661701,0.880746611,0,1,0
436971,공포/스릴러,cjc|M4673813LFOD87469801,0.879019842,0,1,0
436971,공포/스릴러,cjc|M4816911LSGI45713001,0.873254923,0,1,0
436971,액션/무협,cjc|M4961696LSVH60292001,0.924430776,0,1,0
436971,액션/무협,cjc|M5220116LSVN35617801,0.91782394,0,1,0
436971,액션/무협,cjc|M4723865LSGL41599901,0.893256527,0,1,0
436971,액션/무협,cjc|M4836729LSGE75425401,0.878398381,0,1,0
436971,액션/무협,cjc|M4693656LSGB76779801,0.874720676,0,1,0
436971,액션/무협,cjc|M4241862LSGM83328601,0.860052215,0,1,0
436971,액션/무협,cjc|M5045238LSVJ49554501,0.850899031,0,1,0
436971,액션/무협,cjc|M4593796LSVI29474901,0.849808213,0,1,0
436971,액션/무협,cjc|M4617067LSGC63501201,0.839815524,0,1,0
436971,액션/무협,cjc|M4859067LFOI41401501,0.837120695,0,1,0
436971,다큐/교양,cjc|M5141837LSGL09285601,0.902810659,0,1,0
436971,다큐/교양,cjc|M4836739LSVE73228301,0.807533559,0,1,0
436971,다큐/교양,cjc|M0360227LFOI35741001,0.77692736,0,1,0
436971,다큐/교양,cjc|M4800037LSGD86641701,0.768431818,0,1,0
436971,다큐/교양,cjc|M4251534LSGJ92419101,0.701075879,0,1,0
436971,다큐/교양,cjc|M4538915LSVK94205501,0.662418658,0,1,0
436971,다큐/교양,cjc|M4670055LSGA79478701,0.590679367,0,1,0
436971,다큐/교양,cjc|M4624294LSGJ75331301,0.572038831,0,1,0
436971,다큐/교양,cjc|M0214647LSGL59891301,0.563719954,0,1,0
436971,다큐/교양,cjc|M5167509LSVL78881501,0.556565954,0,1,0
436971,SF/판타지,cjc|M4998473LSGI45854701,0.742285951,0,1,0
436971,SF/판타지,cjc|M4538150LSVA60391901,0.663742235,0,1,0
436971,SF/판타지,cjc|M0397760LSGL24681301,0.637443757,0,1,0
436971,SF/판타지,cjc|M5033111LSVJ16032501,0.58328166,0,1,0
436971,SF/판타지,cjc|M4824958LFOI44505601,0.582307491,0,1,0
436971,SF/판타지,cjc|M5151992LSGL46906001,0.577919843,0,1,0
436971,SF/판타지,cjc|M5155683LSVL57118801,0.566228735,0,1,0
436971,SF/판타지,cjc|M5042147LSVJ29952901,0.555064852,0,1,0
436971,SF/판타지,cjc|M4667125LSVK02345701,0.506733957,0,1,0
436971,SF/판타지,cjc|M0413435LSGL23014001,0.490679466,0,1,0
436971,기타,cjc|M4418756LFOJ02934901,0.900059905,0,1,0
436971,기타,cjc|M4269798LSGJ92416101,0.789290762,0,1,0
436971,기타,cjc|M4270685LSGJ64004801,0.737321611,0,1,0
436971,기타,cjc|M5009422LSGI57887401,0.712722459,0,1,0
436971,기타,cjc|M5190374LSVM52951801,0.699252472,0,1,0
436971,기타,cjc|M5083335LSVK62630301,0.653123885,0,1,0
436971,기타,cjc|M4982398LSGI02689901,0.639733158,0,1,0
436971,기타,cjc|M4673864LSGL20907901,0.63156025,0,1,0
436971,기타,cjc|M4429686LSGN34108201,0.619969293,0,1,0
436971,기타,cjc|M4914359LSGI38869901,0.590673533,0,1,0
436971,키즈/어린이,cjc|M5041802LSGJ29421501,0.321699374,0,1,0
436971,키즈/어린이,cjc|M5074472LSGK07380801,0.237935165,0,1,0
436971,키즈/어린이,cjc|M4535664LSGA83370401,-0.471317819,0,1,0
436971,애니메이션,cjc|M5211410LFON10009601,0.238030154,0,1,0
436971,애니메이션,cjc|M5017197LSVI76947801,0.214857582,0,1,0
436971,애니메이션,cjc|M4278791LSG431008301,0.177936081,0,1,0
436971,애니메이션,cjc|M5213177LFON15574601,0.143830939,0,1,0
436971,애니메이션,cjc|M4608787LSG940130001,0.110121978,0,1,0
436971,애니메이션,cjc|M4623979LSGH20241401,0.018922516,0,1,0
436971,애니메이션,cjc|M4401242LSG602676701,-0.210161294,0,1,0
436971,애니메이션,cjc|M4561624LSGG29770401,-0.298775826,0,1,0
436971,애니메이션,cjc|M5222006LFON37996801,-0.798964749,0,1,0
436971,예능/오락,cjc|M5148808LSGL28215901,0.632313546,0,1,0
436971,예능/오락,cjc|M5138164LFOK95942401,0.627415374,0,1,0
436971,예능/오락,cjc|M5223631LSGN42553301,0.586609923,0,1,0
436971,예능/오락,cjc|M4761282LFOF13840001,0.440781444,0,1,0
436971,예능/오락,cjc|M5086707LFOK53577501,0.238018449,0,1,0
436971,예능/오락,cjc|M4751423LSGK29838001,0.140448976,0,1,0
436971,예능/오락,cjc|M5158065LSGL58147201,-0.234711669,0,1,0
436971,예능/오락,cjc|M4624511LSGK40111801,-0.394063755,0,1,0
436971,예능/오락,cjc|M5047586LSGJ43293501,-0.598069649,0,1,0
436971,스포츠,cjc|M5084886LSVL82783701,0.813079745,0,1,0
436971,시사/교양,cjc|M5126007LSVK71702601,-0.117308317,0,1,0
436971,시사/교양,cjc|M5158780LFOL74517101,-0.786055715,0,1,0
436971,건강/생활정보,cjc|M5086935LSVK68139101,0.232532265,0,1,0
436971,건강/생활정보,cjc|M5086931LSVK50238201,-0.202907659,0,1,0
436971,건강/생활정보,cjc|M5082409LSVK49579401,-0.231580189,0,1,0
436971,건강/생활정보,cjc|M5083415LSVK62638201,-0.684240423,0,1,0
449791,코미디,cjc|M5023010LSVI87950701,0.746036502,0,1,0
449791,코미디,cjc|M5193738LSVM61967701,0.726871608,0,1,0
449791,코미디,cjc|M5012786LSVI68979101,0.642039371,0,1,0
449791,코미디,cjc|M5055564LSVJ62132501,0.61318455,0,1,0
449791,코미디,cjc|M0201062LSGJ44371401,0.60350535,0,1,0
449791,코미디,cjc|M4245521LSGL77453301,0.580352359,0,1,0
449791,코미디,cjc|M4739255LFOJ49513001,0.572786443,0,1,0
449791,코미디,cjc|M4138032LSVK05972501,0.490171974,0,1,0
449791,코미디,cjc|M4751622LSVI39615001,0.481640744,0,1,0
449791,코미디,cjc|M5093207LSVK61579901,0.47967177,0,1,0
449791,음악/공연,cjc|M5130376LSVK82953901,0.564852952,0,1,0
449791,음악/공연,cjc|M5011216LSGK38724701,0.563639576,0,1,0
449791,음악/공연,cjc|M4793995LSGD74216001,0.420392016,0,1,0
449791,음악/공연,cjc|M4377222LSGK06839701,0.411836408,0,1,0
449791,음악/공연,cjc|M0422568LSVI38400701,0.376047836,0,1,0
449791,음악/공연,cjc|M4996066LSGI39246501,0.374778204,0,1,0
449791,음악/공연,cjc|M4251538LSG411115801,0.373690551,0,1,0
449791,음악/공연,cjc|M5140674LSVL05059901,0.25819792,0,1,0
449791,음악/공연,cjc|M4243801LSG410288701,0.190087491,0,1,0
449791,음악/공연,cjc|M5160515LSVM08555101,0.16830326,0,1,0
449791,드라마,cjc|M4991120LSVI16478701,0.936286172,0,1,0
449791,드라마,cjc|M4940564LFOL57790701,0.936286172,0,1,0
449791,드라마,cjc|M4874031LSGF32146601,0.90617506,0,1,0
449791,드라마,cjc|M4972464LFOH84391101,0.904622791,0,1,0
449791,드라마,cjc|M4689018LFOB21951801,0.900955996,0,1,0
449791,드라마,cjc|M4971630LSGH78317901,0.900221278,0,1,0
449791,드라마,cjc|M4940979LSGJ56758201,0.898681656,0,1,0
449791,드라마,cjc|M5046902LSGJ44415601,0.89630921,0,1,0
449791,드라마,cjc|M4730156LSGE75435101,0.891190783,0,1,0
449791,드라마,cjc|M4853365LSGM42194501,0.890604765,0,1,0
449791,로맨스,cjc|M5006306LSVJ07836801,0.890292667,0,1,0
449791,로맨스,cjc|M5214242LSVN17740201,0.884514965,0,1,0
449791,로맨스,cjc|M0390627LSGK94119001,0.828639502,0,1,0
449791,로맨스,cjc|M4310542LSG451337601,0.818379519,0,1,0
449791,로맨스,cjc|M4418756LSVI39547901,0.812066519,0,1,0
449791,로맨스,cjc|M5094290LSVK72211001,0.800780003,0,1,0
449791,로맨스,cjc|M4969514LSVI64881001,0.800217021,0,1,0
449791,로맨스,cjc|M5054780LSVJ59402601,0.786043842,0,1,0
449791,로맨스,cjc|M5152632LSVL40459701,0.785617281,0,1,0
449791,로맨스,cjc|M4920985LSVG38263301,0.776932556,0,1,0
449791,공포/스릴러,cjc|M0445384LSGK97540201,0.903208827,0,1,0
449791,공포/스릴러,cjc|M5072191LSVK38333401,0.895867237,0,1,0
449791,공포/스릴러,cjc|M4673813LFOD87469801,0.894842161,0,1,0
449791,공포/스릴러,cjc|M4983719LSVI07837101,0.87951234,0,1,0
449791,공포/스릴러,cjc|M4270984LSGL26647401,0.878361683,0,1,0
449791,공포/스릴러,cjc|M5014243LSGI72893801,0.852449971,0,1,0
449791,공포/스릴러,cjc|M4999940LSVJ23787301,0.838867045,0,1,0
449791,공포/스릴러,cjc|M4997251LSVI46142301,0.836658872,0,1,0
449791,공포/스릴러,cjc|M4667096LSVK02340101,0.833285322,0,1,0
449791,공포/스릴러,cjc|M5092553LSVK62588201,0.8312414,0,1,0
449791,액션/무협,cjc|M4942162LSVG88094501,0.863186207,0,1,0
449791,액션/무협,cjc|M4693656LSGB76779801,0.850224208,0,1,0
449791,액션/무협,cjc|M4241862LSGM83328601,0.842746106,0,1,0
449791,액션/무협,cjc|M4859067LFOI41401501,0.815711525,0,1,0
449791,액션/무협,cjc|M5204608LSVM96789701,0.813434582,0,1,0
449791,액션/무협,cjc|M4890740LSVF64083501,0.808540019,0,1,0
449791,액션/무협,cjc|M4889867LSVK92249601,0.793886431,0,1,0
449791,액션/무협,cjc|M4988067LSVI12501801,0.791489494,0,1,0
449791,액션/무협,cjc|M4688000LSGL44716601,0.790333213,0,1,0
449791,액션/무협,cjc|M5041042LSVJ54697301,0.788868614,0,1,0
449791,다큐/교양,cjc|M5141837LSGL09285601,0.825516154,0,1,0
449791,다큐/교양,cjc|M4836739LSVE73228301,0.821989369,0,1,0
449791,다큐/교양,cjc|M4800037LSGD86641701,0.716852004,0,1,0
449791,다큐/교양,cjc|M5071037LSGJ97647901,0.540403379,0,1,0
449791,다큐/교양,cjc|M0360227LFOI35741001,0.510903379,0,1,0
449791,다큐/교양,cjc|M4251534LSGJ92419101,0.473073091,0,1,0
449791,다큐/교양,cjc|M4624294LSGJ75331301,0.468298688,0,1,0
449791,다큐/교양,cjc|M0367753LSGL81885301,0.464128869,0,1,0
449791,다큐/교양,cjc|M5120084LSVK68731701,0.455402735,0,1,0
449791,다큐/교양,cjc|M5166953LSGL77012701,0.416649328,0,1,0
449791,SF/판타지,cjc|M5151992LSGL46906001,0.703161143,0,1,0
449791,SF/판타지,cjc|M4824958LFOI44505601,0.694814722,0,1,0
449791,SF/판타지,cjc|M4998473LSGI45854701,0.687903849,0,1,0
